InventoryID,WarehouseID,ProductID,OnHand,OnOrder,LastUpdated
43276,5002,1001,14319,1854,2024-09-03
43277,5009,1002,1715,3070,2025-02-26
43278,5012,1008,17318,1615,2024-09-08
43279,5006,1024,16997,880,2023-04-05
43280,5010,1024,4744,3915,2024-09-19
43281,5012,1018,18252,203,2025-08-03
43282,5014,1015,862,1526,2024-01-21
43283,5004,1006,10530,458,2023-11-07
43284,5004,1006,6848,3097,2023-05-29
43285,5005,1024,2209,4695,2025-06-29
43286,5003,1024,4316,3256,2024-03-25
43287,5010,1024,16409,3267,2024-05-17
43288,5010,1013,19255,1028,2024-08-24
43289,5002,1001,14384,3277,2025-09-02
43290,5004,1024,4266,3677,2024-02-19
43291,5005,1012,18201,1060,2024-12-16
43292,5001,1003,1813,4096,2025-02-16
43293,5010,1025,7606,2420,2024-03-09
43294,5007,1012,331,259,2025-04-20
43295,5003,1018,11629,3410,2024-01-16
43296,5015,1013,7948,1786,2023-11-12
43297,5013,1013,17839,3320,2023-03-26
43298,5011,1007,1959,4239,2023-10-17
43299,5004,1005,13010,1926,2025-10-13
43300,5015,1002,17429,2158,2025-01-12
43301,5015,1012,2737,2531,2025-07-11
43302,5001,1005,14643,4117,2025-03-19
43303,5007,1004,3758,949,2025-09-29
43304,5015,1001,6220,4058,2025-12-15
43305,5011,1003,13379,4780,2024-06-22
43306,5008,1004,5869,4771,2025-08-13
43307,5013,1004,18799,4612,2025-01-20
43308,5009,1017,16654,3849,2025-07-06
43309,5001,1024,10454,1659,2023-02-16
43310,5002,1021,5493,2015,2024-03-01
43311,5004,1004,17152,3569,2023-12-21
43312,5014,1017,1861,803,2024-06-21
43313,5011,1005,8871,3772,2025-08-23
43314,5014,1024,16828,4042,2024-12-08
43315,5010,1016,11775,2856,2023-11-11
43316,5010,1016,19919,1592,2025-08-21
43317,5007,1001,19276,3904,2025-06-16
43318,5015,1006,8790,2649,2024-11-09
43319,5004,1018,3072,4205,2025-09-03
43320,5009,1010,5704,41,2024-04-15
43321,5006,1015,743,2245,2024-01-14
43322,5005,1024,9764,4897,2024-07-14
43323,5007,1004,16914,3705,2025-11-13
43324,5015,1021,15279,5000,2024-12-18
43325,5007,1008,14838,4828,2025-04-26
43326,5001,1007,6157,1982,2023-11-12
43327,5010,1006,9833,1528,2025-10-16
43328,5015,1023,4619,3593,2025-09-29
43329,5005,1015,2245,3353,2025-07-17
43330,5006,1019,2569,1351,2023-04-13
43331,5014,1008,9908,3787,2023-11-20
43332,5010,1022,9584,2806,2025-07-08
43333,5010,1011,12401,1941,2023-09-24
43334,5002,1001,16340,217,2024-05-24
43335,5006,1022,1509,4988,2024-07-30
43336,5013,1018,3363,4137,2025-09-10
43337,5006,1008,6255,1686,2025-09-20
43338,5005,1003,4338,233,2023-12-04
43339,5001,1001,16658,1567,2024-10-19
43340,5005,1025,18577,1215,2024-12-27
43341,5007,1006,14692,2450,2023-04-15
43342,5004,1012,3987,2365,2024-03-20
43343,5010,1002,2403,4548,2024-10-08
43344,5004,1003,13708,1975,2025-12-15
43345,5001,1012,12598,4072,2023-09-05
43346,5015,1012,15275,2084,2024-09-27
43347,5013,1018,6194,4777,2023-01-26
43348,5015,1002,9654,1733,2023-04-05
43349,5002,1007,18748,1451,2023-12-09
43350,5010,1011,18823,4361,2025-04-23
43351,5008,1024,15110,652,2023-09-02
43352,5005,1001,14315,432,2023-10-30
43353,5009,1011,15540,164,2023-10-29
43354,5011,1017,15704,2800,2025-01-27
43355,5007,1010,11853,841,2025-04-11
43356,5006,1021,14409,1362,2024-01-13
43357,5007,1006,17649,1294,2023-04-14
43358,5001,1025,8095,1493,2024-12-28
43359,5009,1016,11001,3670,2023-09-14
43360,5005,1025,16555,2347,2023-05-29
43361,5004,1022,5768,2034,2023-04-17
43362,5007,1001,9508,2810,2024-08-10
43363,5013,1020,16466,3036,2024-01-07
43364,5004,1024,7004,1823,2023-11-15
43365,5003,1023,3849,1575,2024-08-04
43366,5005,1002,15095,1838,2025-09-17
43367,5005,1018,3618,4607,2023-09-20
43368,5005,1005,13522,3291,2024-08-02
43369,5013,1019,9990,3119,2024-03-05
43370,5014,1003,2718,3607,2023-12-29
43371,5010,1021,5406,3627,2024-03-30
43372,5012,1008,12280,3727,2023-03-24
43373,5005,1008,4976,435,2023-07-21
43374,5011,1004,5815,2549,2024-02-16
43375,5012,1004,16778,4730,2023-05-27
43376,5007,1011,2103,3513,2024-09-13
43377,5011,1015,5960,1869,2024-04-20
43378,5007,1018,14763,387,2024-03-26
43379,5004,1020,3559,4284,2023-11-27
43380,5004,1015,18870,2455,2024-01-29
43381,5013,1007,5295,1649,2025-06-17
43382,5011,1013,3100,1508,2024-06-15
43383,5004,1011,12420,2563,2023-05-25
43384,5007,1023,3130,2416,2025-01-04
43385,5006,1017,13380,3503,2023-03-19
43386,5007,1013,13366,138,2023-08-07
43387,5014,1025,6087,4650,2023-07-22
43388,5012,1020,16416,3751,2025-09-11
43389,5003,1015,14305,3405,2025-04-26
43390,5013,1008,6238,3114,2024-04-03
43391,5015,1007,10395,4087,2024-04-16
43392,5006,1025,16757,3442,2025-08-18
43393,5003,1007,12518,2883,2025-09-16
43394,5001,1014,9434,4870,2024-06-03
43395,5002,1001,9249,3751,2024-08-25
43396,5009,1016,4181,4690,2023-09-29
43397,5007,1020,1184,3880,2023-08-13
43398,5015,1016,16593,3956,2024-08-20
43399,5010,1005,16871,1436,2025-08-19
43400,5002,1015,5571,3978,2025-08-02
43401,5007,1002,15420,4141,2025-12-13
43402,5002,1011,15935,3525,2023-10-29
43403,5014,1006,5505,4521,2025-10-21
43404,5015,1016,5967,3829,2024-12-12
43405,5014,1002,9502,1052,2025-09-24
43406,5009,1024,11911,1459,2023-09-05
43407,5008,1006,15990,2394,2023-03-02
43408,5015,1003,16829,3580,2024-07-11
43409,5012,1015,14680,235,2023-11-30
43410,5011,1001,262,1820,2025-03-06
43411,5015,1007,11482,1756,2023-06-07
43412,5002,1018,4007,1202,2025-08-23
43413,5012,1003,16214,2926,2023-08-03
43414,5006,1007,15246,3412,2025-12-01
43415,5001,1001,2455,3169,2023-06-30
43416,5001,1006,3265,2106,2025-09-29
43417,5009,1002,4811,1229,2025-01-19
43418,5010,1008,9191,2161,2024-04-19
43419,5010,1008,14660,2362,2023-04-05
43420,5013,1005,3605,3399,2024-03-22
43421,5006,1004,8239,2397,2025-03-03
43422,5002,1011,328,3953,2025-04-13
43423,5008,1016,14571,2349,2025-09-02
43424,5012,1009,19364,1198,2025-09-09
43425,5015,1006,12494,473,2024-02-09
43426,5015,1001,1224,3631,2025-06-16
43427,5015,1009,3841,4378,2024-10-22
43428,5004,1011,17825,2705,2025-10-22
43429,5004,1005,1549,663,2023-12-07
43430,5011,1004,955,4734,2025-01-16
43431,5002,1020,4705,2869,2023-04-09
43432,5006,1023,4466,4997,2024-06-28
43433,5014,1009,10069,894,2024-02-26
43434,5006,1019,3303,2648,2025-07-01
43435,5002,1025,2090,1690,2025-01-01
43436,5006,1017,14505,1022,2025-06-29
43437,5008,1016,8637,3176,2023-05-15
43438,5009,1005,1490,907,2024-08-31
43439,5008,1025,9376,1055,2024-03-07
43440,5008,1020,3850,1550,2024-02-07
43441,5009,1017,8890,1490,2024-03-14
43442,5006,1004,7260,4078,2025-09-20
43443,5008,1016,9476,1598,2024-04-24
43444,5012,1012,19697,4048,2024-10-25
43445,5015,1004,2405,3304,2024-01-08
43446,5010,1021,9537,4657,2024-11-10
43447,5005,1022,16788,234,2024-11-15
43448,5012,1020,18627,1158,2025-02-21
43449,5010,1001,3370,3328,2025-07-21
43450,5009,1023,4358,2925,2023-07-16
43451,5006,1005,9772,242,2023-10-05
43452,5012,1004,8430,1525,2023-05-22
43453,5014,1020,16702,2204,2023-02-03
43454,5010,1005,16879,939,2024-07-30
43455,5002,1004,1485,3375,2024-04-20
43456,5015,1009,2816,5000,2023-02-16
43457,5010,1010,10153,789,2023-05-01
43458,5011,1017,12682,2397,2024-06-20
43459,5013,1001,18624,3494,2023-08-20
43460,5015,1014,4210,4946,2025-10-20
43461,5003,1002,10122,4039,2025-02-13
43462,5013,1015,4012,3491,2023-10-18
43463,5011,1025,10322,3290,2024-07-31
43464,5005,1009,11664,3184,2024-11-23
43465,5006,1003,13741,1947,2025-08-31
43466,5008,1007,6193,3878,2024-09-07
43467,5007,1024,2958,4002,2025-04-04
43468,5007,1009,82,2695,2024-10-29
43469,5005,1007,3886,1466,2024-12-12
43470,5007,1015,12322,4382,2023-05-03
43471,5011,1020,288,3646,2024-07-06
43472,5012,1005,5499,308,2024-04-26
43473,5008,1007,449,3952,2024-02-19
43474,5005,1018,5156,1735,2024-11-12
43475,5012,1002,12796,1968,2024-08-22
43476,5010,1014,15104,2128,2024-01-15
43477,5012,1008,10338,1213,2024-10-15
43478,5004,1023,7176,2631,2025-04-07
43479,5008,1018,1452,1416,2025-02-21
43480,5007,1012,13337,1586,2025-09-18
43481,5010,1016,18376,1087,2023-02-02
43482,5011,1018,19388,4868,2024-01-23
43483,5003,1015,1924,453,2023-10-08
43484,5009,1005,12272,3879,2024-05-01
43485,5003,1010,15821,3021,2024-02-09
43486,5008,1013,13563,3900,2024-04-07
43487,5012,1019,10821,3055,2025-11-14
43488,5009,1009,5027,4258,2024-06-20
43489,5006,1019,15584,585,2023-08-27
43490,5009,1007,2038,363,2025-11-09
43491,5001,1013,14676,3460,2025-09-22
43492,5003,1016,1580,1221,2024-12-14
43493,5011,1004,3497,4533,2024-05-01
43494,5005,1014,12167,3905,2025-08-09
43495,5012,1013,19791,1907,2025-11-11
43496,5010,1004,19582,1806,2024-08-11
43497,5007,1010,6435,1626,2023-07-14
43498,5005,1018,4675,225,2025-07-04
43499,5008,1023,6697,2752,2023-01-19
43500,5014,1013,10401,819,2025-01-09
43501,5001,1007,111,3134,2024-08-27
43502,5006,1021,12659,3507,2023-03-20
43503,5015,1009,12764,4478,2025-08-20
43504,5011,1022,10702,3362,2024-05-25
43505,5015,1016,1361,3632,2023-10-18
43506,5015,1024,1136,4870,2023-07-02
43507,5007,1003,17879,308,2024-11-07
43508,5007,1010,5854,3365,2025-06-04
43509,5015,1014,14127,737,2025-07-04
43510,5001,1015,6534,395,2023-06-10
43511,5006,1020,12340,705,2023-03-01
43512,5013,1003,9471,3500,2024-05-15
43513,5001,1021,3047,3007,2025-03-08
43514,5012,1006,14938,994,2023-02-01
43515,5015,1012,12482,79,2024-07-23
43516,5007,1001,19682,1640,2023-09-21
43517,5014,1005,15014,4591,2025-02-20
43518,5005,1022,19152,611,2025-04-03
43519,5011,1025,11523,2836,2024-09-11
43520,5001,1015,2597,798,2025-10-09
43521,5013,1017,16409,458,2024-12-04
43522,5011,1008,11782,236,2023-12-09
43523,5002,1012,13546,1409,2024-01-24
43524,5008,1015,11979,3351,2023-08-07
43525,5002,1013,2075,3680,2024-11-02
43526,5002,1007,8313,658,2024-07-19
43527,5013,1002,1599,4755,2025-06-23
43528,5011,1010,2642,125,2023-01-13
43529,5009,1015,14592,3537,2025-09-25
43530,5003,1018,6776,2534,2025-03-14
43531,5002,1020,14172,1591,2023-04-17
43532,5001,1001,12086,2588,2024-12-13
43533,5008,1023,16466,96,2025-03-06
43534,5013,1016,1801,284,2023-05-14
43535,5012,1014,4986,3926,2024-11-04
43536,5003,1016,7881,1827,2023-08-24
43537,5012,1008,9607,1328,2023-07-23
43538,5010,1013,10141,2093,2025-03-16
43539,5011,1005,17077,4543,2025-08-25
43540,5015,1003,8244,4241,2024-02-18
43541,5012,1015,7774,3061,2025-04-30
43542,5015,1018,14152,839,2023-07-20
43543,5010,1001,16489,3514,2025-09-23
43544,5008,1001,18833,2833,2025-03-02
43545,5010,1020,1512,3420,2024-05-04
43546,5013,1021,9311,1352,2025-10-13
43547,5015,1019,11526,154,2023-12-17
43548,5013,1024,4813,3518,2023-02-09
43549,5015,1012,928,3920,2024-07-29
43550,5001,1012,5620,3101,2025-08-12
43551,5011,1022,2727,4296,2023-11-29
43552,5009,1012,6026,594,2025-08-18
43553,5001,1003,2675,938,2024-10-20
43554,5007,1001,15243,2647,2023-02-25
43555,5002,1008,17492,1933,2023-12-29
43556,5002,1010,10323,4538,2025-05-12
43557,5014,1007,15662,1521,2025-02-04
43558,5007,1013,1994,511,2024-06-07
43559,5008,1018,1212,1441,2024-06-07
43560,5001,1013,2903,4315,2025-06-26
43561,5001,1018,10914,3596,2024-07-22
43562,5010,1019,17539,2992,2023-08-21
43563,5015,1001,9606,4103,2023-02-09
43564,5006,1008,13590,2781,2023-11-29
43565,5001,1008,6496,1381,2023-11-25
43566,5014,1021,8047,1195,2025-04-27
43567,5007,1025,15294,2913,2025-09-30
43568,5011,1022,5513,3042,2024-10-06
43569,5004,1019,10220,3392,2025-09-12
43570,5014,1025,2208,352,2024-04-30
43571,5001,1005,1257,1600,2023-05-01
43572,5010,1012,259,266,2025-12-14
43573,5015,1025,19082,4772,2025-05-04
43574,5013,1004,5222,1432,2025-11-20
43575,5008,1007,13177,1587,2025-07-13
43576,5002,1017,6052,3280,2023-10-07
43577,5010,1013,2452,3925,2023-11-25
43578,5005,1001,18784,3027,2024-11-12
43579,5014,1001,10596,692,2023-11-01
43580,5001,1023,6355,1691,2023-10-07
43581,5010,1018,14208,4658,2024-04-30
43582,5015,1020,1630,826,2023-04-22
43583,5011,1003,19311,238,2025-03-28
43584,5011,1002,2995,3361,2023-03-01
43585,5003,1006,13912,880,2024-11-21
43586,5009,1002,18710,3242,2023-09-29
43587,5004,1018,19642,2857,2025-04-09
43588,5012,1021,2285,4771,2024-02-18
43589,5009,1022,14547,1737,2024-06-13
43590,5008,1001,12183,3183,2024-05-13
43591,5010,1003,10597,536,2024-07-29
43592,5008,1018,19563,505,2025-04-11
43593,5007,1024,18086,1073,2025-03-21
43594,5006,1002,6376,3080,2023-03-30
43595,5006,1006,7058,2089,2025-04-14
43596,5002,1019,6954,2490,2025-05-09
43597,5002,1005,9680,3397,2023-07-26
43598,5010,1017,19875,4451,2023-11-30
43599,5014,1025,13137,2037,2024-10-05
43600,5012,1007,4848,4299,2024-04-15
43601,5004,1023,19688,2104,2024-04-05
43602,5012,1005,2307,3116,2023-08-07
43603,5013,1008,19067,4180,2024-02-08
43604,5012,1001,6579,488,2024-09-02
43605,5006,1024,14392,4565,2024-04-23
43606,5010,1017,18296,1703,2023-07-01
43607,5012,1002,10962,1489,2023-01-17
43608,5011,1007,5246,3207,2025-10-24
43609,5004,1024,3185,2040,2025-06-13
43610,5004,1012,16844,2320,2024-03-06
43611,5015,1010,8335,3588,2025-03-20
43612,5011,1010,13542,740,2024-04-13
43613,5003,1003,15586,2318,2024-03-22
43614,5004,1024,14567,4979,2023-06-19
43615,5004,1017,7028,1409,2025-04-03
43616,5009,1017,2318,2959,2025-07-18
43617,5007,1005,4695,820,2024-01-17
43618,5013,1005,6662,2376,2024-06-21
43619,5012,1006,12788,4586,2023-02-15
43620,5005,1023,3886,515,2025-12-28
43621,5010,1024,5858,3816,2023-06-08
43622,5001,1013,83,4355,2023-08-02
43623,5003,1007,19990,4985,2024-07-15
43624,5008,1024,5563,4107,2024-03-19
43625,5001,1023,11548,2689,2025-06-20
43626,5006,1021,4346,4165,2023-12-10
43627,5003,1005,16823,938,2025-07-25
43628,5011,1011,3390,1400,2024-09-14
43629,5007,1023,16656,2787,2025-12-18
43630,5015,1005,2083,886,2024-12-28
43631,5015,1007,6046,2079,2024-02-11
43632,5008,1018,17849,4235,2024-07-19
43633,5012,1003,2847,2926,2025-02-07
43634,5004,1021,1211,273,2023-01-07
43635,5002,1010,8929,3812,2025-09-13
43636,5010,1001,17047,4088,2023-09-15
43637,5005,1015,135,2149,2023-03-21
43638,5002,1024,2245,3923,2024-04-29
43639,5014,1004,2760,1259,2024-05-31
43640,5011,1020,11926,4873,2024-05-24
43641,5004,1017,13997,3204,2024-07-08
43642,5002,1021,1677,3220,2024-09-15
43643,5007,1013,10971,4210,2023-01-08
43644,5014,1022,3581,2084,2023-07-03
43645,5003,1007,16657,1726,2025-12-29
43646,5008,1019,12256,3323,2025-04-14
43647,5009,1017,3569,18,2025-06-11
43648,5008,1003,3278,1910,2025-07-27
43649,5014,1022,6767,3759,2024-12-24
43650,5005,1023,10842,3163,2025-11-27
43651,5001,1024,15752,2073,2023-08-15
43652,5002,1024,5925,2251,2025-01-06
43653,5004,1010,19396,4595,2025-08-31
43654,5014,1014,6523,4915,2024-03-25
43655,5006,1014,7244,2160,2025-05-23
43656,5006,1025,1634,4653,2024-05-14
43657,5005,1009,3327,2903,2025-01-05
43658,5001,1023,9635,470,2024-02-28
43659,5004,1019,9013,4736,2023-12-18
43660,5013,1008,12770,4782,2025-10-03
43661,5013,1002,1903,4650,2025-07-01
43662,5004,1002,15980,2376,2025-11-08
43663,5011,1010,12127,4496,2023-06-04
43664,5007,1010,8257,2348,2025-11-07
43665,5003,1017,16478,4329,2023-02-27
43666,5015,1007,10039,4695,2023-02-13
43667,5006,1002,13345,4157,2023-10-27
43668,5014,1013,8696,181,2025-07-23
43669,5004,1012,15910,2038,2024-03-16
43670,5008,1007,8593,2721,2023-10-24
43671,5005,1024,12491,2599,2023-08-31
43672,5005,1007,9279,2377,2024-10-12
43673,5009,1015,11374,4445,2024-10-31
43674,5009,1009,14574,1260,2023-02-12
43675,5014,1012,5130,400,2024-04-15
43676,5008,1018,6980,4289,2023-03-26
43677,5001,1013,17087,2381,2023-08-10
43678,5015,1014,5059,512,2024-11-06
43679,5012,1002,991,1279,2023-09-26
43680,5007,1018,11657,1467,2025-08-12
43681,5013,1016,9579,29,2024-03-22
43682,5002,1014,14568,3839,2025-09-07
43683,5007,1012,14478,2913,2023-04-17
43684,5011,1017,19054,2400,2025-06-16
43685,5010,1014,12193,2544,2024-02-25
43686,5001,1004,2812,2513,2025-08-22
43687,5015,1004,16040,457,2023-11-21
43688,5006,1009,8866,2037,2025-04-27
43689,5001,1015,2842,1728,2025-04-04
43690,5012,1022,6103,4272,2024-03-25
43691,5003,1002,4937,364,2023-05-09
43692,5005,1006,6451,2289,2024-05-14
43693,5011,1013,16206,3261,2023-08-30
43694,5007,1007,3699,829,2025-09-16
43695,5001,1004,18674,3765,2024-05-23
43696,5015,1013,12056,730,2023-01-07
43697,5014,1007,6655,3832,2024-12-05
43698,5008,1012,17864,684,2025-07-18
43699,5009,1003,17640,1594,2024-07-06
43700,5009,1009,11746,2024,2025-10-08
43701,5014,1010,2131,2667,2024-03-05
43702,5002,1011,5526,4325,2024-10-31
43703,5011,1008,19683,2199,2024-11-24
43704,5010,1021,12593,3985,2025-05-08
43705,5009,1003,17926,2532,2025-02-25
43706,5001,1002,12724,2619,2024-08-20
43707,5006,1024,9235,3867,2025-10-30
43708,5006,1025,13890,3000,2024-09-15
43709,5002,1023,7095,1422,2023-02-20
43710,5010,1021,1954,2311,2025-01-18
43711,5009,1016,14064,1963,2023-12-13
43712,5011,1024,3484,2058,2025-12-04
43713,5010,1004,11955,1536,2025-12-21
43714,5007,1024,8808,4114,2025-10-02
43715,5002,1011,3950,466,2025-04-20
43716,5005,1005,13277,504,2025-02-21
43717,5005,1018,13768,4546,2025-04-17
43718,5003,1024,3447,2104,2024-04-05
43719,5005,1003,6862,2691,2023-01-31
43720,5008,1022,18733,1444,2025-06-02
43721,5010,1005,13763,3170,2025-12-14
43722,5001,1024,25,1743,2023-09-02
43723,5008,1013,10178,4982,2025-03-13
43724,5005,1025,8587,4972,2024-08-26
43725,5015,1011,19933,3436,2025-06-11
43726,5014,1019,7828,4973,2025-07-09
43727,5004,1006,2761,1901,2024-06-07
43728,5002,1013,11445,4859,2023-06-14
43729,5007,1011,10728,395,2024-10-13
43730,5006,1025,14622,4278,2023-09-28
43731,5005,1007,1865,93,2023-10-13
43732,5014,1004,6212,1111,2024-01-17
43733,5009,1012,11564,4885,2024-07-10
43734,5001,1013,7148,3566,2025-04-29
43735,5006,1007,7972,4178,2023-05-28
43736,5013,1010,18929,394,2023-12-06
43737,5003,1003,10464,4931,2024-11-18
43738,5013,1003,13150,1042,2023-04-01
43739,5011,1003,14430,4257,2025-04-21
43740,5005,1014,6982,3911,2024-05-13
43741,5005,1003,8275,1328,2023-11-17
43742,5011,1018,12701,2895,2023-03-13
43743,5006,1011,18545,1918,2025-11-30
43744,5002,1024,16083,4899,2023-07-07
43745,5010,1017,11920,1668,2023-07-18
43746,5013,1006,17865,4518,2025-07-04
43747,5003,1023,13900,4210,2025-03-14
43748,5005,1021,13663,4243,2023-01-31
43749,5005,1010,149,1865,2023-08-22
43750,5003,1011,16559,1441,2024-02-12
43751,5006,1010,1088,739,2025-10-18
43752,5007,1023,14013,2127,2024-01-17
43753,5005,1006,13163,2427,2025-01-04
43754,5004,1008,1081,3298,2024-01-25
43755,5009,1013,13748,763,2025-06-11
43756,5010,1024,11295,4302,2024-04-09
43757,5009,1024,11730,3061,2024-07-02
43758,5005,1006,19911,4677,2023-07-21
43759,5003,1012,483,3288,2025-04-12
43760,5003,1015,2890,1996,2024-03-11
43761,5001,1006,17474,1293,2023-06-12
43762,5010,1013,7540,963,2024-08-15
43763,5014,1025,9860,1510,2024-04-24
43764,5010,1025,1313,586,2024-03-26
43765,5005,1011,6489,234,2023-10-13
43766,5012,1006,637,2971,2024-01-16
43767,5006,1008,220,3320,2023-11-07
43768,5001,1020,16080,2218,2024-02-21
43769,5011,1011,2643,788,2024-10-02
43770,5011,1002,7703,428,2025-03-08
43771,5001,1008,14108,883,2024-02-11
43772,5001,1008,19957,3926,2025-04-04
43773,5005,1020,18537,506,2025-11-24
43774,5010,1015,8438,2630,2025-11-28
43775,5008,1017,14236,2864,2025-11-29
43776,5007,1021,16323,383,2023-04-19
43777,5013,1025,3000,4521,2025-02-01
43778,5013,1005,4263,4644,2025-02-18
43779,5013,1019,16967,3695,2023-08-15
43780,5015,1014,12776,2162,2024-04-17
43781,5015,1009,10968,3837,2023-07-03
43782,5005,1019,1036,4195,2023-04-27
43783,5012,1018,14052,1392,2024-07-05
43784,5010,1008,17011,4514,2023-05-25
43785,5008,1002,4088,1707,2025-11-22
43786,5012,1008,5047,3539,2025-12-21
43787,5001,1013,19064,4993,2024-08-02
43788,5001,1009,10543,2059,2025-03-06
43789,5008,1021,15060,2623,2024-06-07
43790,5011,1020,12517,3443,2024-03-06
43791,5007,1015,3256,3776,2024-01-10
43792,5009,1025,2069,3450,2023-12-27
43793,5004,1014,9461,3455,2023-06-02
43794,5007,1017,4337,980,2025-12-08
43795,5009,1014,18528,2063,2024-06-29
43796,5008,1009,16183,975,2025-01-14
43797,5014,1020,1471,2896,2025-12-28
43798,5002,1003,9664,932,2023-12-24
43799,5015,1011,19436,348,2025-12-16
43800,5014,1009,7814,3028,2023-11-29
43801,5001,1019,348,4014,2024-08-27
43802,5008,1023,12354,4843,2024-08-06
43803,5004,1021,19181,4104,2023-03-10
43804,5012,1013,249,2036,2024-03-29
43805,5012,1006,12336,2421,2023-11-02
43806,5008,1021,16702,910,2023-05-10
43807,5015,1002,14282,688,2023-11-24
43808,5002,1010,548,3698,2025-10-24
43809,5015,1020,5341,3489,2024-08-06
43810,5010,1004,15438,2300,2025-04-14
43811,5009,1015,8156,3621,2025-02-04
